ONTOLOGY	TERM	N	DE	P.DE	FDR
BP	skeletal muscle satellite cell activation	8	2	0.00690648854007463	0.416874186588208
BP	satellite cell activation involved in skeletal muscle regeneration	5	2	0.00254763627947669	0.221858279971527
MF	ion transmembrane transporter activity	835	22	0.0185949433514143	0.564178494023761
MF	potassium ion transmembrane transporter activity	153	7	0.0127136878627924	0.517672155853932
MF	sodium ion transmembrane transporter activity	150	7	0.0114957689815208	0.517672155853932
MF	inorganic anion transmembrane transporter activity	151	8	0.00334617551937051	0.267881897017395
MF	arsenite transmembrane transporter activity	1	1	0.0162427340561485	0.517672155853932
MF	bicarbonate transmembrane transporter activity	22	3	0.00520697396387481	0.362483804450809
MF	chloride transmembrane transporter activity	99	5	0.0227759441793929	0.641531440163271
MF	sulfate transmembrane transporter activity	17	2	0.0304697628520506	0.678840265355564
MF	alpha-ketoglutarate transmembrane transporter activity	3	1	0.047942952437215	0.776893751993962
MF	urea channel activity	2	1	0.032222300463713	0.678840265355564
MF	channel activity	484	14	0.02776279989364	0.678840265355564
MF	secondary active transmembrane transporter activity	238	11	0.00187103160551726	0.180124291609628
MF	antiporter activity	87	7	0.000541714790197658	0.0864319206513969
MF	solute:cation antiporter activity	34	3	0.0175359015538018	0.547355223034077
MF	solute:proton antiporter activity	22	3	0.00520697396387481	0.362483804450809
MF	anion:anion antiporter activity	24	3	0.00668153216589648	0.416874186588208
MF	inorganic molecular entity transmembrane transporter activity	716	21	0.00706200460249677	0.42313310839523
MF	oxoglutarate:malate antiporter activity	1	1	0.0162427340561485	0.517672155853932
MF	sodium:proton antiporter activity	13	2	0.01823578537058	0.55749516199645
BP	inorganic anion transport	182	9	0.00302751133505915	0.248753584744312
BP	arsenite transport	1	1	0.0162427340561485	0.517672155853932
BP	bicarbonate transport	29	3	0.0113635407095158	0.517672155853932
BP	organic anion transport	360	15	0.000880537335220263	0.111580354150003
BP	monocarboxylic acid transport	117	7	0.00304182372649295	0.248753584744312
BP	bile acid and bile salt transport	31	3	0.0136501641778475	0.517672155853932
BP	canalicular bile acid transport	2	1	0.032222300463713	0.678840265355564
BP	polysaccharide transport	1	1	0.0162427340561485	0.517672155853932
BP	peptide transport	249	9	0.0211041458140875	0.614958098204623
BP	tetracycline transmembrane transport	1	1	0.0162427340561485	0.517672155853932
BP	lipopolysaccharide transport	2	1	0.032222300463713	0.678840265355564
CC	dystrophin-associated glycoprotein complex	17	2	0.0304697628520506	0.678840265355564
MF	cyclosporin A binding	17	2	0.0304697628520506	0.678840265355564
CC	membrane	9099	194	1.14281704533777e-06	0.000790136778982623
CC	integral component of membrane	5194	127	3.22559764177761e-07	0.000262840127838564
BP	cell growth	483	14	0.0273468957322148	0.678840265355564
BP	vesicle-mediated transport	1490	35	0.0185184124737605	0.563425721022597
MF	linoleoyl-CoA desaturase activity	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of macroautophagy	35	3	0.0189538742703493	0.570695124091935
MF	channel regulator activity	141	7	0.00834858579150523	0.463458232162977
BP	O-glycan processing	43	3	0.032517568779534	0.682153418812771
BP	dephosphorylation	418	13	0.0199251171824874	0.591942022963062
CC	basolateral plasma membrane	225	8	0.0312718735578811	0.678840265355564
CC	apical plasma membrane	356	15	0.000786640995815536	0.106201189115546
MF	N-acyltransferase activity	85	4	0.0497896315286076	0.792742660821151
MF	pyrophosphatase activity	699	18	0.0378184375029169	0.738122749247219
BP	cell migration	1547	38	0.00739440242724725	0.432591502000188
BP	protein processing	241	11	0.00206356215812307	0.191391195933886
MF	peptidase activator activity involved in apoptotic process	20	2	0.0412360573253742	0.775632220886841
CC	protein kinase 5 complex	3	1	0.047942952437215	0.776893751993962
MF	cyclin-dependent protein serine/threonine kinase regulator activity	49	3	0.0452460779717998	0.776893751993962
BP	protein autoprocessing	27	3	0.00931592191336352	0.492881050388679
MF	transferase activity, transferring sulphur-containing groups	69	4	0.0259277371667217	0.678840265355564
MF	hydrolase activity	2296	53	0.00579248543831553	0.387569934781839
MF	hydrolase activity, acting on acid anhydrides	702	18	0.0391572531992004	0.753298388695578
MF	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	702	18	0.0391572531992004	0.753298388695578
MF	lipoate synthase activity	1	1	0.0162427340561485	0.517672155853932
MF	myosin I binding	1	1	0.0162427340561485	0.517672155853932
MF	snRNA binding	48	5	0.0010632680316188	0.124800329748391
MF	chloride channel regulator activity	17	2	0.0304697628520506	0.678840265355564
MF	serine hydrolase activity	189	11	0.000280911182448941	0.0567191994580091
BP	N-terminal peptidyl-serine acetylation	2	1	0.032222300463713	0.678840265355564
BP	N-terminal peptidyl-glutamic acid acetylation	2	1	0.032222300463713	0.678840265355564
BP	metal incorporation into metallo-sulfur cluster	2	1	0.032222300463713	0.678840265355564
BP	iron incorporation into metallo-sulfur cluster	2	1	0.032222300463713	0.678840265355564
CC	translation release factor complex	3	1	0.047942952437215	0.776893751993962
BP	phenol-containing compound metabolic process	113	6	0.0104272591016702	0.517672155853932
CC	SCF ubiquitin ligase complex	62	4	0.0182610376282379	0.55749516199645
MF	kinase regulator activity	231	10	0.00470467263741179	0.344796645938318
MF	kinase activator activity	108	5	0.0316019633720377	0.678840265355564
BP	regulation of phosphate metabolic process	1387	35	0.00673716124355429	0.416874186588208
BP	regulation of metabolic process	7027	139	0.00362830955845502	0.283505174266129
BP	transmission of nerve impulse	73	4	0.0310566454013927	0.678840265355564
BP	neuronal action potential propagation	8	2	0.00690648854007463	0.416874186588208
BP	epoxygenase P450 pathway	19	2	0.0375072598331687	0.733303890620032
BP	protein metabolic process	5349	108	0.00669609711271631	0.416874186588208
BP	glucuronate catabolic process to xylulose 5-phosphate	2	1	0.032222300463713	0.678840265355564
BP	NAD catabolic process	3	1	0.047942952437215	0.776893751993962
BP	antimicrobial humoral response	110	10	1.26375358881819e-05	0.00533959294119922
BP	antibacterial humoral response	50	7	1.54772312088378e-05	0.00608842253898006
BP	L-ascorbic acid biosynthetic process	2	1	0.032222300463713	0.678840265355564
MF	chloride channel inhibitor activity	10	2	0.010863876433034	0.517672155853932
MF	protein kinase regulator activity	204	8	0.0187799598691592	0.567527899834088
MF	structural constituent of myelin sheath	9	2	0.00878486503517072	0.474965593939467
BP	sexual reproduction	851	21	0.0388615723760063	0.748873002813311
BP	pons maturation	2	1	0.032222300463713	0.678840265355564
BP	superior olivary nucleus development	2	1	0.032222300463713	0.678840265355564
BP	superior olivary nucleus maturation	2	1	0.032222300463713	0.678840265355564
BP	glial cell development	115	7	0.00276201672415695	0.236311454328378
BP	neurogenesis	1629	41	0.00361698466356985	0.283505174266129
BP	myelination in peripheral nervous system	28	3	0.0103101316831611	0.517672155853932
BP	positive regulation of cell-cell adhesion	288	9	0.0466111773399024	0.776893751993962
BP	regulation of anatomical structure morphogenesis	973	26	0.00938027923841867	0.492881050388679
MF	passive transmembrane transporter activity	485	14	0.0281833518434056	0.678840265355564
MF	active transmembrane transporter activity	389	14	0.00485510055297246	0.35278335737777
MF	voltage-gated channel activity	200	7	0.0454966758384555	0.776893751993962
MF	active ion transmembrane transporter activity	247	9	0.0201534427302493	0.596395524427195
MF	transmembrane transporter activity	1093	30	0.00375646128042429	0.286560262449011
BP	regulation of transmembrane transporter activity	269	13	0.000494448971863978	0.0822399935159443
BP	regulation of signaling	3362	75	0.00245065548875645	0.215054444736412
BP	signaling	6295	142	5.34904913377832e-06	0.00244087810072572
BP	positive regulation of signaling	1705	37	0.0444442622480383	0.776893751993962
BP	negative regulation of signaling	1376	34	0.010153618842019	0.517109302454254
BP	metal ion transport	877	28	0.000571733371064587	0.0899632316842042
BP	actin filament-based process	804	20	0.0402299336619141	0.767463349858054
CC	cell junction	2061	50	0.00282264168318834	0.239410381574815
BP	hemopoiesis	856	24	0.00709349244073423	0.42313310839523
BP	myeloid cell differentiation	388	16	0.000669961529261452	0.100361817622197
BP	water homeostasis	66	4	0.0224406873374497	0.636430929303758
CC	secretory granule	859	32	1.29132475643039e-05	0.00535688466231197
BP	cell differentiation	4146	107	3.20156432089772e-07	0.000262840127838564
BP	regulation of cell adhesion	756	20	0.02321596042489	0.649986852968858
BP	regulation of proteolysis	739	23	0.00240242213393904	0.212456059720748
MF	troponin C binding	3	1	0.047942952437215	0.776893751993962
BP	neuron differentiation	1355	33	0.0136691420930523	0.517672155853932
MF	enzyme regulator activity	1220	42	3.99867940750833e-06	0.00198334498612413
MF	protein kinase activator activity	102	5	0.0255142542947205	0.678840265355564
BP	negative regulation of cell growth	186	7	0.0327587098666721	0.683826829202187
CC	external encapsulating structure	568	18	0.00572912202144212	0.384457788356539
BP	osteoclast differentiation	96	7	0.000975859848199085	0.117805387812224
BP	flagellated sperm motility	122	5	0.0490997311088919	0.783398227259075
BP	positive regulation of cell migration	556	15	0.0392920251793517	0.755254293590639
BP	fructosamine metabolic process	2	1	0.032222300463713	0.678840265355564
BP	fructoselysine metabolic process	1	1	0.0162427340561485	0.517672155853932
MF	lactose binding	2	1	0.032222300463713	0.678840265355564
MF	peptidase inhibitor activity	183	11	0.000212605790102229	0.048998118252247
CC	dendrite	606	19	0.00514409531757746	0.362483804450809
CC	growth cone	161	9	0.00131381798452662	0.146224737243704
CC	site of polarized growth	167	9	0.00169227946441875	0.167630295479372
BP	negative regulation of axon extension	44	3	0.0344889588854213	0.698225453353835
BP	adult behavior	136	7	0.00690242664303948	0.416874186588208
MF	signaling receptor regulator activity	534	15	0.0291337234341678	0.678840265355564
MF	signaling receptor activator activity	492	14	0.0312596419948632	0.678840265355564
BP	neutrophil chemotaxis	105	6	0.0073924916982512	0.432591502000188
MF	U12 snRNA binding	2	1	0.032222300463713	0.678840265355564
CC	cytoplasmic vesicle membrane	1161	28	0.0247229984601633	0.668568570674842
MF	GTPase regulator activity	482	14	0.0269356117784937	0.678840265355564
MF	tRNA (m5U54) methyltransferase activity	1	1	0.0162427340561485	0.517672155853932
MF	S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity	1	1	0.0162427340561485	0.517672155853932
BP	peptidyl-serine acetylation	2	1	0.032222300463713	0.678840265355564
CC	extracellular matrix	567	18	0.00562901666013322	0.379975278454437
CC	BLOC-3 complex	2	1	0.032222300463713	0.678840265355564
BP	regeneration	185	12	5.34729099726212e-05	0.0176817088976134
BP	animal organ regeneration	64	4	0.0202845170678338	0.596406625540847
BP	negative regulation of microtubule polymerization	14	2	0.0210492507846745	0.614475723831702
BP	sister chromatid biorientation	3	1	0.047942952437215	0.776893751993962
BP	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	49	4	0.00816828337133264	0.457905536610136
BP	neuron projection development	950	23	0.0379707485878912	0.739198463977241
CC	intrinsic component of membrane	5359	131	1.89007202743766e-07	0.000190066619969954
CC	intrinsic component of plasma membrane	1718	54	2.39197206819652e-06	0.00126919150483655
BP	regulation of cellular metabolic process	5936	115	0.0176383874291688	0.549777933857809
BP	negative regulation of cellular metabolic process	2561	58	0.00582020993054902	0.388286285893001
BP	negative regulation of protein-containing complex assembly	143	7	0.00898533958483276	0.483512990489491
BP	regulation of sulfur amino acid metabolic process	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of cell projection organization	187	8	0.0116748208466065	0.517672155853932
BP	regulation of defense response	644	17	0.0351729930935435	0.705022565569039
BP	positive regulation of defense response	286	9	0.0449545585640698	0.776893751993962
CC	anchored component of external side of plasma membrane	20	2	0.0412360573253742	0.775632220886841
MF	carboxylic acid binding	172	8	0.0072571663675382	0.428962455548579
CC	cytoplasmic vesicle	2430	66	2.15841877814301e-05	0.0078169020384303
BP	chromatin assembly	190	7	0.0361200815293785	0.716712764069202
CC	Myb complex	3	1	0.047942952437215	0.776893751993962
BP	killing of cells of another organism	46	4	0.0065343477241947	0.416874186588208
BP	regulation of myelination	48	3	0.0429760089146284	0.776893751993962
BP	lipopolysaccharide-mediated signaling pathway	62	4	0.0182610376282379	0.55749516199645
MF	somatostatin receptor binding	1	1	0.0162427340561485	0.517672155853932
CC	microbody lumen	50	3	0.0475745200394809	0.776893751993962
CC	vesicle	4026	102	1.61861437534107e-06	0.000965781926461893
CC	vesicle lumen	325	15	0.000306093500873338	0.0591849942027634
CC	Golgi cisterna	116	5	0.041026430373696	0.775632220886841
MF	Pyrin domain binding	2	1	0.032222300463713	0.678840265355564
BP	regulation of response to external stimulus	971	27	0.00493605706112585	0.357527231449675
BP	negative regulation of response to external stimulus	429	13	0.0240014948559022	0.653482452301036
BP	negative regulation of protein polymerization	80	4	0.0413716187748251	0.776893751993962
BP	peripheral nervous system myelin formation	3	1	0.047942952437215	0.776893751993962
BP	peripheral nervous system axon ensheathment	28	3	0.0103101316831611	0.517672155853932
MF	double-stranded RNA-specific ribonuclease activity	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of DNA-templated DNA replication initiation	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of icosanoid secretion	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of chondrocyte differentiation	22	2	0.0490866901637231	0.783398227259075
MF	MHC class I receptor activity	15	2	0.0240301445249198	0.653482452301036
MF	inhibitory MHC class I receptor activity	11	2	0.0131365432415751	0.517672155853932
BP	regulation of transporter activity	301	13	0.00138566027277592	0.150548689445978
BP	positive regulation of transporter activity	117	7	0.00304182372649295	0.248753584744312
BP	regulation of ion transmembrane transporter activity	259	13	0.0003452247863358	0.0624208168086132
BP	positive regulation of ion transmembrane transporter activity	106	7	0.00173850995823734	0.170973462099755
MF	purine-rich negative regulatory element binding	4	2	0.00154518587420655	0.158093995093707
MF	maltose alpha-glucosidase activity	3	1	0.047942952437215	0.776893751993962
BP	response to lipopolysaccharide	333	14	0.00118888803006957	0.133623986670282
BP	multicellular organismal process	7364	175	2.14106315226619e-09	3.75773052939272e-06
BP	developmental process	6301	156	1.80769113853139e-09	3.7494800924302e-06
BP	multicellular organism reproduction	876	23	0.0169461138801482	0.535515975470169
BP	somite rostral/caudal axis specification	11	2	0.0131365432415751	0.517672155853932
CC	neuron projection membrane	57	4	0.0137681237164709	0.517672155853932
CC	dendrite membrane	40	4	0.00394870312706343	0.297268091706261
BP	chemokine production	98	5	0.0219073934162248	0.627150675262967
BP	fractalkine production	2	1	0.032222300463713	0.678840265355564
BP	interferon-gamma production	116	5	0.041026430373696	0.775632220886841
BP	interleukin-6 production	170	7	0.0214158990121922	0.620082680028145
BP	interleukin-8 production	103	8	0.00028007542859981	0.0567191994580091
BP	tumor necrosis factor production	181	8	0.00971924607627209	0.500574082339106
BP	regulation of chemokine production	97	5	0.021060659889393	0.614475723831702
BP	regulation of fractalkine production	2	1	0.032222300463713	0.678840265355564
BP	regulation of interferon-gamma production	116	5	0.041026430373696	0.775632220886841
BP	regulation of interleukin-6 production	170	7	0.0214158990121922	0.620082680028145
BP	regulation of interleukin-8 production	102	8	0.000261971359026263	0.0540939916225652
BP	regulation of tumor necrosis factor production	181	8	0.00971924607627209	0.500574082339106
BP	negative regulation of interleukin-8 production	38	3	0.023578042067882	0.653482452301036
BP	negative regulation of tumor necrosis factor production	76	5	0.00793573132814394	0.449322801099627
BP	positive regulation of chemokine production	70	4	0.0271582757998849	0.678840265355564
BP	positive regulation of fractalkine production	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of interleukin-6 production	96	5	0.0202355582530459	0.596406625540847
BP	positive regulation of interleukin-8 production	62	4	0.0182610376282379	0.55749516199645
BP	DNA methylation on adenine	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of ATP-dependent activity	22	3	0.00520697396387481	0.362483804450809
BP	positive regulation of ATP-dependent activity	44	3	0.0344889588854213	0.698225453353835
BP	regulation of localization	2793	72	4.79199096385769e-05	0.0160785390928496
BP	regulation of microtubule-based process	248	9	0.0206248431918972	0.604077563884885
BP	negative regulation of organic acid transport	22	2	0.0490866901637231	0.783398227259075
BP	circadian regulation of gene expression	69	5	0.00529111099760172	0.363620447353255
BP	regulation of mononuclear cell proliferation	232	9	0.0139838241353824	0.517672155853932
BP	positive regulation of mononuclear cell proliferation	143	6	0.0295816873351326	0.678840265355564
BP	regulation of actin cytoskeleton organization	349	11	0.0282621506069625	0.678840265355564
BP	regulation of actin filament-based process	390	12	0.0265535122794438	0.678840265355564
BP	cellular component morphogenesis	753	22	0.00616676011201272	0.404312639987592
BP	cell part morphogenesis	658	18	0.0227194381902129	0.641147372682466
CC	protein-containing complex	5213	100	0.0352236158133997	0.705022565569039
CC	Fc-epsilon receptor I complex	3	1	0.047942952437215	0.776893751993962
BP	macromolecule localization	2851	62	0.0102727219709768	0.517672155853932
BP	polysaccharide localization	2	1	0.032222300463713	0.678840265355564
BP	regulation of organelle organization	1124	30	0.00555614888289234	0.377461765508077
BP	isoquinoline alkaloid metabolic process	3	1	0.047942952437215	0.776893751993962
CC	ARC complex	1	1	0.0162427340561485	0.517672155853932
CC	dolichol-phosphate-mannose synthase complex	3	1	0.047942952437215	0.776893751993962
BP	L-lysine catabolic process to acetyl-CoA via L-pipecolate	1	1	0.0162427340561485	0.517672155853932
MF	receptor serine/threonine kinase binding	29	3	0.0113635407095158	0.517672155853932
MF	sialic acid binding	22	3	0.00520697396387481	0.362483804450809
BP	response to lipid	885	25	0.00552996162088177	0.377461765508077
BP	purine ribonucleoside bisphosphate metabolic process	21	2	0.045097625054646	0.776893751993962
BP	maintenance of sister chromatid cohesion	12	2	0.0155960587680964	0.517672155853932
BP	maintenance of mitotic sister chromatid cohesion	12	2	0.0155960587680964	0.517672155853932
BP	negative regulation of maintenance of sister chromatid cohesion	3	1	0.047942952437215	0.776893751993962
BP	heterotypic cell-cell adhesion	61	5	0.00311146805011127	0.250852491276815
BP	regulation of heterotypic cell-cell adhesion	25	3	0.00750240380605801	0.434453921926445
BP	positive regulation of heterotypic cell-cell adhesion	15	2	0.0240301445249198	0.653482452301036
BP	regulation of toll-like receptor signaling pathway	74	5	0.00710290938443957	0.42313310839523
BP	regulation of MyD88-independent toll-like receptor signaling pathway	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of MyD88-independent toll-like receptor signaling pathway	1	1	0.0162427340561485	0.517672155853932
BP	positive regulation of toll-like receptor 4 signaling pathway	11	2	0.0131365432415751	0.517672155853932
BP	negative regulation of toll-like receptor 7 signaling pathway	1	1	0.0162427340561485	0.517672155853932
BP	toll-like receptor 9 signaling pathway	18	2	0.0339166439843462	0.694028833315555
BP	regulation of toll-like receptor 9 signaling pathway	10	2	0.010863876433034	0.517672155853932
BP	negative regulation of toll-like receptor 9 signaling pathway	3	1	0.047942952437215	0.776893751993962
BP	negative regulation of maintenance of mitotic sister chromatid cohesion	3	1	0.047942952437215	0.776893751993962
BP	ion transmembrane transport	1088	37	2.01943583777126e-05	0.00743152388299825
BP	response to monosaccharide	199	7	0.0444952593690832	0.776893751993962
BP	primary alcohol catabolic process	15	2	0.0240301445249198	0.653482452301036
BP	response to tumor necrosis factor	246	9	0.0196898770305101	0.585716081262213
BP	cellular protein localization	1658	38	0.0204565730580431	0.599919242792174
MF	arginine binding	8	2	0.00690648854007463	0.416874186588208
CC	integrin alpha4-beta7 complex	2	1	0.032222300463713	0.678840265355564
CC	integrin alphav-beta6 complex	2	1	0.032222300463713	0.678840265355564
CC	ion channel complex	293	10	0.0221541999744085	0.631837783270131
BP	DNA replication-dependent chromatin organization	30	3	0.0124767204676702	0.517672155853932
BP	nucleosome organization	144	6	0.0304627720139294	0.678840265355564
CC	cytosolic aryl hydrocarbon receptor complex	1	1	0.0162427340561485	0.517672155853932
BP	regulation of transmembrane transport	569	20	0.00111885424736036	0.128280294008914
BP	positive regulation of transmembrane transport	213	11	0.000767298445855696	0.106066765031071
BP	regulation of ion transmembrane transport	472	19	0.000293027063927284	0.0573175120678474
BP	positive regulation of ion transmembrane transport	163	10	0.000347451075328448	0.0624208168086132
CC	secretory granule lumen	320	15	0.000259578685230138	0.0540939916225652
MF	iron chaperone activity	2	1	0.032222300463713	0.678840265355564
MF	Fc-gamma receptor I complex binding	2	1	0.032222300463713	0.678840265355564
MF	phosphatidylinositol 3-kinase regulator activity	18	2	0.0339166439843462	0.694028833315555
CC	Rb-E2F complex	3	1	0.047942952437215	0.776893751993962
BP	ionotropic glutamate receptor signaling pathway	22	2	0.0490866901637231	0.783398227259075
MF	ionotropic glutamate receptor binding	21	2	0.045097625054646	0.776893751993962
BP	regulation of dephosphorylation	130	6	0.0196233070031425	0.585716081262213
BP	regulation of protein dephosphorylation	91	5	0.0164275883153274	0.521296043118929
BP	positive regulation of dephosphorylation	61	4	0.0172983989557323	0.543636736327808
BP	positive regulation of protein dephosphorylation	46	3	0.03861295730891	0.745972255681702
BP	peptidyl-tyrosine dephosphorylation	103	5	0.026471795049603	0.678840265355564
BP	transepithelial water transport	3	1	0.047942952437215	0.776893751993962
BP	borate transmembrane transport	1	1	0.0162427340561485	0.517672155853932
BP	regulation of pronephros size	1	1	0.0162427340561485	0.517672155853932
CC	specific granule lumen	62	6	0.000504628291209336	0.0822399935159443
BP	entry of bacterium into host cell	9	2	0.00878486503517072	0.474965593939467
BP	multicellular organismal signaling	163	9	0.00143149664879541	0.152621624013627
BP	sodium ion transmembrane transport	176	9	0.00241893916435645	0.213090795266242
BP	modulation of process of another organism	25	3	0.00750240380605801	0.434453921926445
BP	oviduct epithelium development	3	1	0.047942952437215	0.776893751993962
BP	steroid hormone secretion	22	2	0.0490866901637231	0.783398227259075
BP	endodermal cell differentiation	46	3	0.03861295730891	0.745972255681702
BP	osteoclast development	18	2	0.0339166439843462	0.694028833315555
MF	long-chain fatty acid binding	15	2	0.0240301445249198	0.653482452301036
CC	CatSper complex	13	2	0.01823578537058	0.55749516199645
BP	protein modification process	3593	73	0.0240033320248781	0.653482452301036
BP	granulocyte activation	46	4	0.0065343477241947	0.416874186588208
BP	histone H3-R26 citrullination	2	1	0.032222300463713	0.678840265355564
MF	5-hydroxy-L-tryptophan decarboxylase activity	1	1	0.0162427340561485	0.517672155853932
MF	L-dopa decarboxylase activity	1	1	0.0162427340561485	0.517672155853932
CC	somatodendritic compartment	826	27	0.000501338420521591	0.0822399935159443
BP	protein deglycation	2	1	0.032222300463713	0.678840265355564
MF	signaling receptor activity	1446	33	0.0311848050568018	0.678840265355564
MF	G protein-coupled enkephalin receptor activity	1	1	0.0162427340561485	0.517672155853932
BP	ERBB4 signaling pathway	1	1	0.0162427340561485	0.517672155853932
BP	complement component C5a signaling pathway	2	1	0.032222300463713	0.678840265355564
BP	pronephric nephron development	3	1	0.047942952437215	0.776893751993962
BP	pronephric nephron tubule development	2	1	0.032222300463713	0.678840265355564
BP	growth	943	31	0.00017635422460427	0.0432655697695808
BP	regulation of growth	658	21	0.00273236439555665	0.236142522912957
BP	locomotion	1914	49	0.00103735816993683	0.124570336869888
BP	regulation of locomotion	1086	26	0.0321331962226372	0.678840265355564
BP	negative regulation of multicellular organism growth	11	2	0.0131365432415751	0.517672155853932
BP	snRNA modification	7	2	0.00523590306512445	0.362483804450809
BP	fluid transport	31	3	0.0136501641778475	0.517672155853932
BP	wound healing	428	16	0.00185117633755524	0.178967963210425
BP	gliogenesis	291	10	0.0212502741706693	0.618426346272947
BP	macrophage activation	106	5	0.0294808566440214	0.678840265355564
BP	neutrophil activation	40	3	0.0269694998570765	0.678840265355564
BP	regulation of cell population proliferation	1716	42	0.00526129443698449	0.362663727716731
BP	response to chemical	4321	97	0.000386566931004688	0.0673275656320836
BP	tissue regeneration	71	5	0.00597107865124103	0.396035263100917
BP	regulation of cytolysis	4	2	0.00154518587420655	0.158093995093707
BP	homoiothermy	2	1	0.032222300463713	0.678840265355564
BP	regulation of phosphorylation	1242	29	0.0325290550345501	0.682153418812771
BP	taxis	615	17	0.024158607894798	0.656193806818703
BP	regulation of membrane potential	424	16	0.00168391682808184	0.167630295479372
BP	thyroid hormone metabolic process	27	4	0.000894951122433841	0.111580354150003
BP	myelination	138	8	0.00191611312770462	0.183689231603817
CC	specific granule	160	7	0.0159121243378	0.517672155853932
BP	homeostatic process	1777	40	0.0228303213643436	0.641531440163271
BP	negative regulation of mesodermal cell fate specification	3	1	0.047942952437215	0.776893751993962
BP	regulation of endodermal cell fate specification	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of endodermal cell fate specification	1	1	0.0162427340561485	0.517672155853932
BP	biofilm formation	2	1	0.032222300463713	0.678840265355564
BP	defense response to bacterium	278	15	5.51951897347709e-05	0.0179904778426933
BP	tRNA 3'-trailer cleavage	3	1	0.047942952437215	0.776893751993962
MF	identical protein binding	1955	44	0.0174246388247564	0.546099669540717
CC	platelet dense granule	21	2	0.045097625054646	0.776893751993962
BP	amide transport	286	10	0.0191083979872042	0.573654221679013
BP	regulation of apoptotic process	1431	37	0.00365909080857209	0.284934525216317
CC	neuron projection	1338	32	0.018980646519648	0.570695124091935
CC	neuronal cell body	481	14	0.0265289203245914	0.678840265355564
BP	positive regulation of apoptotic process	528	17	0.00613900257067699	0.404312639987592
BP	regulation of programmed cell death	1463	37	0.00521171056811231	0.362483804450809
BP	positive regulation of programmed cell death	542	17	0.00786909869437412	0.449322801099627
BP	positive regulation of catalytic activity	1148	29	0.0129055681466694	0.517672155853932
BP	negative regulation of catalytic activity	780	27	0.000205585783598499	0.0483571674080758
BP	regulation of GTPase activity	360	11	0.0342500287426391	0.698225453353835
BP	receptor clustering	56	5	0.00213392158124486	0.192751533383255
MF	ion binding	5918	112	0.0360973838572641	0.716712764069202
MF	cation binding	4260	84	0.0302952856884447	0.678840265355564
BP	macromolecule metabolic process	9906	187	0.00426230263906342	0.316771000041925
MF	organic acid binding	140	6	0.0270394138748843	0.678840265355564
BP	response to external biotic stimulus	1370	41	0.000126646321945401	0.0335995637384451
CC	organelle	14191	271	1.42576888051383e-05	0.00580898978175062
CC	membrane-bounded organelle	13387	255	6.69438820540339e-05	0.0209231727800663
CC	intracellular organelle	13296	253	8.49191012900864e-05	0.0251625222731768
CC	extracellular organelle	2233	54	0.00204441473848344	0.190389251727503
CC	intracellular membrane-bounded organelle	12242	236	9.35126276480917e-05	0.0266698014052358
BP	sodium-independent organic anion transport	15	2	0.0240301445249198	0.653482452301036
BP	regulation of protein-containing complex assembly	399	13	0.0141385256412064	0.517672155853932
BP	regulation of potassium ion transport	109	5	0.0326974103194987	0.683826829202187
BP	positive regulation of potassium ion transport	51	4	0.00939398253387369	0.492881050388679
BP	regulation of ion transport	674	25	0.000123738228425314	0.0332142519970819
BP	positive regulation of ion transport	271	11	0.00502207854957589	0.362483804450809
BP	negative regulation of ion transport	154	8	0.00377080901237262	0.286560262449011
CC	contractile fiber	238	9	0.01625516439449	0.517672155853932
BP	apical junction assembly	77	4	0.036741041557293	0.725786670278093
BP	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	22	2	0.0490866901637231	0.783398227259075
BP	CD4-positive, alpha-beta T cell lineage commitment	20	2	0.0412360573253742	0.775632220886841
BP	mycotoxin catabolic process	2	1	0.032222300463713	0.678840265355564
BP	macromolecule modification	3807	77	0.0225516184554526	0.638384276277427
BP	negative regulation of DNA-binding transcription factor activity	188	8	0.0120269927444261	0.517672155853932
BP	regulation of ATP-dependent activity	71	5	0.00597107865124103	0.396035263100917
CC	activin A complex	1	1	0.0162427340561485	0.517672155853932
CC	inhibin complex	3	1	0.047942952437215	0.776893751993962
CC	inhibin A complex	2	1	0.032222300463713	0.678840265355564
CC	GET complex	3	1	0.047942952437215	0.776893751993962
BP	endothelial cell migration	278	9	0.0387235002289598	0.747474941813829
BP	regulation of kinase activity	759	19	0.0424989857080025	0.776893751993962
BP	regulation of lipid kinase activity	68	4	0.0247314110119901	0.668568570674842
BP	regulation of biological process involved in symbiotic interaction	56	4	0.0129639359229222	0.517672155853932
BP	single-species biofilm formation	2	1	0.032222300463713	0.678840265355564
